Customer ID,Gender,Age,City,Membership Type,Total Spend,Items Purchased,Average Rating,Discount Applied,Days Since Last Purchase,Satisfaction Level
6494,Male,41,Orlando,Gold,1463.15,20,4.9,TRUE,9,Satisfied
6495,Female,34,San Diego,Gold,1411.19,21,4.8,FALSE,24,Satisfied
6496,Male,31,Houston,Silver,738.76,11,4.1,TRUE,54,Neutral
6497,Male,30,Los Angeles,Bronze,479.36,9,3.3,TRUE,54,Neutral
6498,Male,31,Austin,Silver,738.75,12,4.2,TRUE,28,Unsatisfied
6499,Female,41,Boston,Silver,748.13,10,3.9,FALSE,56,Neutral
6500,Male,30,Austin,Gold,1279.51,18,5,TRUE,16,Satisfied
6501,Male,26,Phoenix,Bronze,461.48,11,3.7,TRUE,60,Unsatisfied
6502,Male,35,Denver,Bronze,379.04,10,3.2,TRUE,58,Neutral
6503,Female,39,Austin,Gold,1551.43,20,4.6,FALSE,24,Satisfied
6504,Female,31,Chicago,Bronze,491.93,8,3,FALSE,19,Neutral
6505,Female,35,Portland,Bronze,346.67,12,2.7,FALSE,52,Neutral
6506,Female,26,Houston,Bronze,390.61,8,2.6,FALSE,66,Neutral
6507,Female,38,Austin,Silver,838.25,10,4.3,FALSE,50,Satisfied
6508,Male,32,Austin,Bronze,492.28,10,3.3,TRUE,74,Unsatisfied
6509,Male,30,Denver,Silver,754.23,13,4.3,TRUE,20,Satisfied
6510,Female,33,San Francisco,Silver,680.17,14,3.9,TRUE,14,Neutral
6511,Male,38,Orlando,Silver,719.72,14,3.9,TRUE,12,Satisfied
6512,Female,31,San Diego,Silver,855.55,14,3.9,FALSE,16,Neutral
6513,Male,28,Seattle,Silver,748.78,13,3.9,TRUE,32,Satisfied
6514,Male,34,Boston,Silver,624.27,14,4.5,TRUE,24,Neutral
6515,Male,42,Denver,Bronze,413.53,8,3.6,TRUE,74,Neutral
6516,Female,45,Las Vegas,Bronze,449.09,11,3.3,TRUE,20,Neutral
6517,Female,27,Seattle,Gold,1522.7,21,4.8,TRUE,32,Satisfied
6518,Male,39,Austin,Silver,671.51,12,4.4,FALSE,61,Satisfied
6519,Male,45,Las Vegas,Bronze,529.76,10,4,FALSE,40,Neutral
6520,Female,44,Seattle,Silver,763.1,14,4.5,TRUE,28,Neutral
6521,Male,28,Atlanta,Silver,690.2,13,4.4,TRUE,37,Neutral
6522,Male,45,Philadelphia,Silver,735.32,14,3.5,TRUE,47,Neutral
6523,Male,27,San Diego,Gold,1462.04,16,4.6,FALSE,31,Satisfied
6524,Male,37,Atlanta,Bronze,441.87,7,3.3,TRUE,76,Neutral
6525,Male,41,Philadelphia,Bronze,491.86,8,3.1,FALSE,35,Neutral
6526,Male,32,Las Vegas,Gold,1277.21,15,4.4,FALSE,29,Neutral
6527,Male,32,Houston,Silver,786,11,4,FALSE,43,Satisfied
6528,Female,26,Miami,Gold,1536.13,17,4.7,FALSE,23,Satisfied
6529,Male,45,Las Vegas,Gold,1323.95,18,4.3,FALSE,22,Satisfied
6530,Male,45,San Francisco,Silver,737.79,12,4.4,TRUE,54,Neutral
6531,Male,31,San Diego,Bronze,362.8,11,3.1,TRUE,71,Neutral
6532,Female,45,Los Angeles,Silver,790.91,15,4.4,FALSE,30,Neutral
6533,Female,27,Atlanta,Bronze,459.32,11,3.4,TRUE,72,Neutral
6534,Female,37,Seattle,Silver,682.95,13,4.7,TRUE,36,Unsatisfied
6535,Female,41,Los Angeles,Gold,1384.95,16,4.8,FALSE,24,Satisfied
6536,Female,41,Phoenix,Silver,717.03,15,3.6,FALSE,20,Unsatisfied
6537,Female,32,Philadelphia,Gold,1527.71,15,4.6,TRUE,27,Satisfied
6538,Female,41,New York,Bronze,440.32,9,3.4,TRUE,58,Neutral
6539,Female,32,San Diego,Gold,1437.62,14,4.8,TRUE,8,Satisfied
6540,Female,27,San Diego,Silver,759.58,14,4.2,TRUE,63,Neutral
6541,Male,32,Boston,Bronze,408.52,8,2.9,FALSE,66,Unsatisfied
6542,Female,37,Seattle,Bronze,320.93,9,2.9,TRUE,64,Unsatisfied
6543,Male,38,Los Angeles,Silver,831.78,15,3.7,TRUE,40,Neutral
6544,Male,30,Houston,Gold,1370.35,17,4.8,TRUE,17,Satisfied
6545,Female,33,Las Vegas,Gold,1141.35,18,4.8,FALSE,26,Satisfied
6546,Female,38,Orlando,Silver,862.64,14,3.5,TRUE,52,Neutral
6547,Male,42,Miami,Silver,761.14,10,4.3,TRUE,48,Neutral
6548,Female,42,Houston,Gold,1316.07,19,4.8,TRUE,12,Neutral
6549,Female,32,Dallas,Bronze,451.8,11,3.4,TRUE,79,Neutral
6550,Male,29,Atlanta,Bronze,533.92,10,3.5,FALSE,25,Unsatisfied
6551,Male,26,San Francisco,Silver,720.91,10,4.7,TRUE,39,Neutral
6552,Female,33,Dallas,Gold,1457.1,15,4.8,FALSE,22,Satisfied
6553,Female,28,Seattle,Bronze,481.42,9,3.2,TRUE,80,Unsatisfied
6554,Male,41,Austin,Bronze,463.86,7,3.3,FALSE,23,Unsatisfied
6555,Male,38,San Francisco,Silver,863.08,11,3.6,TRUE,50,Neutral
6556,Male,37,Boston,Bronze,474.53,11,3.1,TRUE,57,Neutral
6557,Male,28,Dallas,Bronze,477.2,8,3.6,FALSE,31,Unsatisfied
6558,Male,42,Phoenix,Gold,1415.78,18,4.3,TRUE,33,Satisfied
6559,Female,40,Phoenix,Gold,1342.2,21,5,FALSE,18,Neutral
6560,Female,35,Orlando,Gold,1415.83,18,4.9,TRUE,13,Satisfied
6561,Male,28,San Francisco,Bronze,418.83,8,3.5,FALSE,45,Neutral
6562,Female,31,Denver,Bronze,427.39,9,2.8,TRUE,53,Neutral
6563,Female,27,Orlando,Silver,699.95,13,4.1,TRUE,35,Satisfied
6564,Male,37,Houston,Silver,739.45,14,3.6,TRUE,44,Neutral
6565,Female,31,Boston,Gold,1270.15,16,4.3,FALSE,22,Satisfied
6566,Male,33,Los Angeles,Silver,847.37,13,4.3,FALSE,22,Satisfied
6567,Male,27,Boston,Silver,662.24,12,4.4,FALSE,53,Neutral
6568,Female,42,Phoenix,Gold,1239.44,15,4.8,FALSE,23,Neutral
6569,Female,43,Phoenix,Bronze,436.4,12,3.5,FALSE,70,Unsatisfied
6570,Female,37,Phoenix,Silver,712.07,12,3.9,FALSE,25,Neutral
6571,Male,34,Denver,Silver,796.18,11,4.1,TRUE,14,Unsatisfied
6572,Male,34,Austin,Gold,1319.52,21,4.5,TRUE,27,Satisfied
6573,Female,36,Boston,Silver,684.55,10,3.6,TRUE,33,Neutral
6574,Female,30,Houston,Silver,834.66,14,3.9,TRUE,28,Neutral
6575,Male,38,Houston,Bronze,427.62,12,2.8,TRUE,23,Unsatisfied
6576,Female,31,New York,Bronze,625.24,7,3,TRUE,52,Unsatisfied
6577,Female,27,Denver,Gold,1414.17,15,4.8,TRUE,26,Neutral
6578,Female,26,San Francisco,Gold,1426.89,16,4.7,TRUE,18,Satisfied
6579,Female,26,Austin,Bronze,412.47,9,3,FALSE,18,Neutral
6580,Male,31,Houston,Bronze,519.41,12,3.3,TRUE,46,Unsatisfied
6581,Female,40,Las Vegas,Silver,634.85,11,4.7,FALSE,58,Satisfied
6582,Female,35,Boston,Gold,1623.24,17,4.8,FALSE,11,Satisfied
6583,Female,39,Chicago,Bronze,552.75,8,3.1,TRUE,18,Unsatisfied
6584,Female,42,Atlanta,Silver,647.12,11,4.1,FALSE,60,Satisfied
6585,Male,34,Dallas,Bronze,481.59,10,3.4,TRUE,32,Unsatisfied
6586,Female,33,Houston,Bronze,497.63,8,3.4,TRUE,60,Unsatisfied
6587,Female,28,Philadelphia,Bronze,395.67,10,3.4,TRUE,68,Unsatisfied
6588,Female,40,San Francisco,Gold,1339.43,16,4.5,FALSE,26,Satisfied
6589,Male,28,Chicago,Silver,780.78,13,4,FALSE,53,Unsatisfied
6590,Female,36,Phoenix,Gold,1360.58,17,4.6,TRUE,34,Satisfied
6591,Female,29,Miami,Bronze,422.51,10,3.4,FALSE,65,Unsatisfied
6592,Female,27,Austin,Gold,1480.85,17,4.6,TRUE,25,Satisfied
6593,Male,41,Phoenix,Bronze,397.34,9,3.4,TRUE,56,Neutral
6594,Male,32,San Francisco,Bronze,345.38,7,3.1,TRUE,70,Unsatisfied
6595,Female,37,Los Angeles,Bronze,557.47,8,3.7,TRUE,55,Unsatisfied
6596,Female,30,Los Angeles,Gold,1485.17,19,4.8,FALSE,12,Unsatisfied
6597,Female,43,Boston,Bronze,530.94,7,2.8,TRUE,33,Unsatisfied
6598,Female,29,Portland,Bronze,480.1,8,3,TRUE,18,Neutral
6599,Male,36,Houston,Silver,796.85,13,4,FALSE,62,Neutral
6600,Male,42,Los Angeles,Silver,922.74,14,3.8,FALSE,28,Neutral
6601,Male,40,Philadelphia,Gold,1462.41,19,4.6,FALSE,12,Satisfied
6602,Female,44,Philadelphia,Bronze,378.02,10,3.3,FALSE,34,Unsatisfied
6603,Female,35,Philadelphia,Bronze,391.67,10,3.2,TRUE,40,Unsatisfied
6604,Female,37,San Diego,Silver,814.89,10,4.3,TRUE,35,Satisfied
6605,Female,27,Boston,Gold,1171.57,20,5,FALSE,20,Satisfied
6606,Female,26,Denver,Bronze,497.27,11,3.2,TRUE,64,Unsatisfied
6607,Female,40,Denver,Gold,1371.18,19,4.5,TRUE,12,Satisfied
6608,Male,36,Austin,Silver,720.19,14,3.9,TRUE,58,Neutral
6609,Female,34,Las Vegas,Gold,1177.79,20,5,TRUE,29,Satisfied
6610,Male,43,Miami,Gold,1499.32,20,4.8,FALSE,25,Satisfied
6611,Male,37,Atlanta,Gold,1300.95,18,4.6,TRUE,30,Satisfied
6612,Female,33,New York,Bronze,422.52,12,3.8,TRUE,68,Unsatisfied
6613,Male,36,Houston,Gold,1696.76,20,4.6,FALSE,13,Satisfied
6614,Male,43,Philadelphia,Silver,666.4,14,3.5,TRUE,47,Neutral
6615,Female,33,Denver,Gold,953.35,17,4.7,FALSE,12,Satisfied
6616,Female,26,New York,Silver,834.31,10,4.3,TRUE,23,Neutral
6617,Male,35,Denver,Bronze,485.61,10,2.9,TRUE,62,Unsatisfied
6618,Male,41,Seattle,Silver,732.35,14,3.9,FALSE,20,Neutral
6619,Female,30,San Diego,Bronze,523.13,12,3.4,TRUE,18,Unsatisfied
6620,Female,35,Seattle,Gold,1273.05,17,4.9,FALSE,16,Satisfied
6621,Male,30,Houston,Silver,723.5,11,4.4,TRUE,20,Neutral
6622,Male,39,Las Vegas,Silver,707.29,13,4.2,FALSE,59,Satisfied
6623,Female,39,San Diego,Silver,736.9,14,4.3,TRUE,53,Neutral
6624,Male,35,Boston,Gold,1575.79,14,4.8,FALSE,21,Satisfied
6625,Male,41,Atlanta,Bronze,551.78,9,3,TRUE,30,Satisfied
6626,Male,29,Austin,Bronze,443.71,10,2.4,TRUE,46,Unsatisfied
6627,Female,28,Orlando,Bronze,503.63,10,3.6,FALSE,46,Unsatisfied
6628,Female,32,San Francisco,Bronze,412.01,12,3.1,TRUE,36,Unsatisfied
6629,Male,27,Chicago,Silver,871.69,12,4.1,FALSE,49,Neutral
6630,Male,41,Denver,Gold,1226.89,16,5,FALSE,19,Satisfied
6631,Female,33,San Francisco,Gold,1150.2,15,4.7,TRUE,21,Satisfied
6632,Female,34,Portland,Silver,765.31,13,4.1,TRUE,55,Neutral
6633,Male,31,San Francisco,Gold,1148.86,18,4.5,TRUE,28,Satisfied
6634,Female,26,Portland,Bronze,399.72,11,3.5,TRUE,24,Neutral
6635,Male,43,Houston,Bronze,500.13,8,3.1,FALSE,25,Unsatisfied
6636,Female,39,Denver,Gold,1416.33,17,4.8,FALSE,26,Satisfied
6637,Male,33,Atlanta,Silver,668.95,14,4.4,TRUE,39,Neutral
6638,Male,44,Portland,Gold,1352.03,14,4.3,FALSE,35,Satisfied
6639,Male,32,Phoenix,Bronze,578.19,9,3.6,FALSE,56,Unsatisfied
6640,Male,30,Atlanta,Silver,847.76,14,4.2,TRUE,65,Unsatisfied
6641,Male,29,Las Vegas,Silver,735.23,11,4.2,TRUE,52,Satisfied
6642,Female,32,Orlando,Gold,1566.71,21,4.8,TRUE,32,Neutral
6643,Male,40,San Francisco,Bronze,489.22,12,2.6,TRUE,76,Neutral
6644,Female,31,Phoenix,Bronze,508.25,7,3.4,FALSE,62,Unsatisfied
6645,Male,45,Portland,Silver,781.4,10,3.7,TRUE,55,Neutral
6646,Female,34,Las Vegas,Gold,1457.03,18,4.7,TRUE,25,Satisfied
6647,Male,35,Seattle,Gold,1195.53,20,4.3,FALSE,14,Satisfied
6648,Female,28,Philadelphia,Gold,1372.4,17,4.7,FALSE,28,Satisfied
6649,Female,38,Las Vegas,Bronze,414.85,8,2.9,TRUE,44,Neutral
6650,Male,34,San Diego,Silver,654.13,15,3.8,TRUE,45,Satisfied
6651,Male,28,Philadelphia,Bronze,438.48,8,3.3,TRUE,78,Unsatisfied
6652,Female,44,Seattle,Bronze,429.47,12,3.8,FALSE,59,Unsatisfied
6653,Female,44,Las Vegas,Silver,676.25,14,4.2,FALSE,23,Neutral
6654,Male,26,San Francisco,Silver,799.39,14,3.6,FALSE,58,Neutral
6655,Female,34,New York,Bronze,385.29,8,3,TRUE,59,Unsatisfied
6656,Male,41,Orlando,Bronze,507.39,9,2.7,TRUE,41,Neutral
6657,Female,33,Phoenix,Bronze,461.53,9,3.2,FALSE,64,Unsatisfied
6658,Female,30,Austin,Bronze,545.42,10,3.9,TRUE,66,Neutral
6659,Female,43,Atlanta,Gold,1118.82,17,5,FALSE,19,Satisfied
6660,Female,28,San Francisco,Silver,597.68,12,4.7,FALSE,63,Neutral
6661,Female,28,Atlanta,Silver,824.24,15,4.2,TRUE,28,Neutral
6662,Male,26,Austin,Gold,1273.32,15,4.5,FALSE,25,Satisfied
6663,Male,26,Seattle,Bronze,523.41,8,2.9,TRUE,69,Unsatisfied
6664,Male,29,Chicago,Gold,1412,21,4.7,FALSE,25,Satisfied
6665,Male,26,Boston,Bronze,469.98,12,3.3,TRUE,44,Unsatisfied
6666,Male,43,Denver,Gold,1427.58,15,5,FALSE,27,Neutral
6667,Male,41,New York,Gold,859.24,20,4.8,TRUE,8,Satisfied
6668,Male,27,Houston,Bronze,543.93,12,3.6,TRUE,23,Neutral
6669,Female,38,Dallas,Gold,1330.41,18,4.5,TRUE,32,Satisfied
6670,Male,26,Phoenix,Silver,636.94,15,3.8,TRUE,59,Neutral
6671,Female,38,Orlando,Bronze,389.25,11,3.5,TRUE,79,Unsatisfied
6672,Male,30,Atlanta,Silver,738.72,14,3.8,FALSE,50,Neutral
6673,Male,44,Chicago,Bronze,517.3,10,3.8,FALSE,49,Neutral
6674,Male,37,San Diego,Gold,1287.42,17,4.8,TRUE,19,Satisfied
6675,Male,28,Miami,Silver,712.82,10,4,TRUE,40,Satisfied
6676,Male,27,New York,Gold,1412.56,14,4.7,TRUE,14,Satisfied
6677,Male,40,Austin,Silver,756.86,12,4.3,TRUE,50,Unsatisfied
6678,Male,27,Chicago,Bronze,478.89,11,2.9,TRUE,61,Unsatisfied
6679,Male,28,Atlanta,Gold,1426.79,19,4.5,FALSE,18,Satisfied
6680,Male,44,Austin,Silver,709.02,10,4,TRUE,24,Neutral
6681,Male,44,Phoenix,Silver,555.4,10,4,TRUE,39,Satisfied
6682,Female,38,Los Angeles,Bronze,401.18,12,3.6,TRUE,36,Unsatisfied
6683,Female,41,Orlando,Bronze,476.2,11,3.6,TRUE,36,Satisfied
6684,Female,32,Austin,Silver,667.16,14,4.1,TRUE,28,Satisfied
6685,Male,33,Austin,Gold,1553.3,15,4.5,TRUE,16,Satisfied
6686,Male,43,Denver,Bronze,440.25,11,3.3,TRUE,33,Unsatisfied
6687,Male,41,Denver,Silver,761.93,14,4,TRUE,35,Satisfied
6688,Male,30,Seattle,Bronze,562.41,9,2.9,TRUE,66,Unsatisfied
6689,Female,30,Las Vegas,Bronze,447.06,9,3.2,FALSE,43,Unsatisfied
6690,Male,38,Phoenix,Gold,1482.11,17,5,FALSE,14,Unsatisfied
6691,Female,27,Austin,Gold,1257.09,17,4.8,TRUE,35,Neutral
6692,Female,41,Chicago,Gold,1378.65,14,4.4,FALSE,10,Satisfied
6693,Male,31,Atlanta,Bronze,518.33,8,3.2,TRUE,80,Neutral
6694,Male,38,San Diego,Bronze,477.21,7,3.2,TRUE,38,Neutral
6695,Male,45,Orlando,Gold,1438.7,21,4.8,TRUE,27,Satisfied
6696,Female,29,San Diego,Bronze,447.08,10,3.4,FALSE,24,Unsatisfied
6697,Male,27,Miami,Gold,1547.7,15,4.4,TRUE,10,Satisfied
6698,Male,26,Phoenix,Gold,1514.97,18,4.8,TRUE,21,Satisfied
6699,Female,32,Denver,Gold,1119.86,19,4.8,FALSE,31,Satisfied
6700,Female,40,Dallas,Silver,738.62,14,4.2,TRUE,45,Unsatisfied
6701,Male,29,Miami,Silver,781.78,11,4.3,TRUE,56,Neutral
6702,Male,34,Los Angeles,Bronze,557.73,11,3.6,TRUE,56,Neutral
6703,Male,43,Denver,Bronze,455.39,7,3.6,TRUE,34,Unsatisfied
6704,Male,42,Boston,Silver,763.7,10,4.2,FALSE,14,Satisfied
6705,Female,38,Austin,Gold,1067.63,17,4.7,FALSE,26,Satisfied
6706,Male,44,Orlando,Bronze,482.64,11,2.9,TRUE,38,Unsatisfied
6707,Male,26,Houston,Silver,752.31,14,4.3,FALSE,38,Neutral
6708,Female,30,Miami,Bronze,529.66,11,3.2,FALSE,43,Neutral
6709,Male,28,Seattle,Silver,743.57,15,4.4,FALSE,20,Unsatisfied
6710,Female,28,Miami,Bronze,510.97,8,2.9,TRUE,47,Satisfied
6711,Female,32,Atlanta,Silver,768.12,11,4.1,TRUE,18,Satisfied
6712,Male,43,Chicago,Silver,747.11,15,4.5,FALSE,17,Neutral
6713,Male,44,Dallas,Bronze,381.1,8,3.7,TRUE,39,Neutral
6714,Male,45,Orlando,Silver,759.63,10,3.9,TRUE,21,Unsatisfied
6715,Male,40,Phoenix,Gold,1461.33,15,4.8,FALSE,21,Neutral
6716,Male,26,Austin,Bronze,443.89,11,3.4,TRUE,43,Unsatisfied
6717,Male,37,New York,Gold,1266.22,20,4.9,FALSE,32,Satisfied
6718,Male,35,Orlando,Silver,728.42,10,4.1,FALSE,45,Unsatisfied
6719,Male,41,San Francisco,Gold,1528.24,16,4.9,FALSE,8,Satisfied
6720,Female,34,Austin,Silver,754.45,13,4,FALSE,42,Satisfied
6721,Male,42,San Diego,Gold,1353.31,20,4.6,TRUE,32,Satisfied
6722,Female,40,Austin,Gold,1332.08,15,4.3,FALSE,22,Satisfied
6723,Male,28,Orlando,Silver,791.4,14,3.5,TRUE,43,Satisfied
6724,Female,30,Chicago,Gold,1623.4,19,4.8,FALSE,23,Satisfied
6725,Male,45,Denver,Gold,1419.53,19,4.8,TRUE,14,Satisfied
6726,Female,29,Philadelphia,Bronze,475.47,11,2.9,TRUE,34,Neutral
6727,Female,37,Atlanta,Silver,698.86,10,4.1,TRUE,65,Neutral
6728,Female,38,New York,Gold,1483.44,16,4.4,TRUE,22,Satisfied
6729,Male,26,San Francisco,Gold,1530.9,20,4.5,TRUE,33,Satisfied
6730,Female,45,Miami,Silver,889.22,12,4.1,TRUE,41,Neutral
6731,Male,31,Los Angeles,Gold,1605.02,14,4.9,FALSE,26,Satisfied
6732,Male,29,Austin,Silver,737.11,12,4.2,TRUE,61,Satisfied
6733,Male,40,Phoenix,Silver,761.18,15,3.9,FALSE,40,Satisfied
6734,Male,39,Austin,Gold,1296.46,18,4.8,FALSE,35,Satisfied
6735,Male,36,San Francisco,Gold,1593.89,19,4.7,FALSE,23,Satisfied
6736,Female,44,Orlando,Gold,1356.92,14,4.8,TRUE,15,Satisfied
6737,Female,31,Las Vegas,Gold,1249.34,14,4.4,TRUE,33,Satisfied
6738,Male,43,Boston,Bronze,580.66,7,3.2,TRUE,30,Unsatisfied
6739,Male,38,Philadelphia,Gold,1279.51,14,5,FALSE,11,Satisfied
6740,Male,26,Chicago,Gold,1564.52,21,4.7,FALSE,26,Satisfied
6741,Female,26,San Diego,Silver,917.11,15,4.1,TRUE,20,Satisfied
6742,Male,30,Orlando,Silver,590.21,11,4.6,TRUE,35,Satisfied
6743,Male,28,Miami,Gold,1304.11,17,5,FALSE,26,Satisfied
6744,Male,42,Dallas,Silver,847.32,12,4.1,TRUE,53,Neutral
6745,Male,30,Houston,Bronze,543.73,12,3.2,TRUE,48,Neutral
6746,Male,27,Denver,Gold,1361.82,21,4.6,TRUE,13,Satisfied
6747,Male,34,Denver,Silver,783.09,10,3.7,TRUE,32,Unsatisfied
6748,Female,26,Orlando,Silver,686.08,13,3.8,TRUE,47,Neutral
6749,Female,36,Chicago,Gold,1505.83,19,4.8,FALSE,25,Satisfied
6750,Male,27,Atlanta,Silver,644.34,11,3.8,TRUE,29,Unsatisfied
6751,Male,34,Houston,Silver,829.03,12,3.9,TRUE,25,Satisfied
6752,Male,41,Phoenix,Bronze,546.54,7,3.3,FALSE,34,Unsatisfied
6753,Female,28,Los Angeles,Silver,824.66,10,4.2,TRUE,60,Unsatisfied
6754,Female,26,Phoenix,Silver,525.55,14,3.9,TRUE,45,Unsatisfied
6755,Male,34,Los Angeles,Gold,1410.3,18,4.7,TRUE,20,Satisfied
6756,Female,29,Atlanta,Gold,1082.25,15,4.7,TRUE,21,Satisfied
6757,Male,44,San Francisco,Bronze,545.55,7,3.1,TRUE,23,Unsatisfied
6758,Female,26,New York,Bronze,483.17,9,3,FALSE,48,Neutral
6759,Female,42,San Francisco,Silver,670.32,13,4.3,FALSE,33,Neutral
6760,Female,43,Atlanta,Silver,709.07,13,4,TRUE,65,Satisfied
6761,Female,34,San Diego,Bronze,530.29,11,2.6,FALSE,65,Neutral
6762,Female,29,Boston,Bronze,550.45,11,3.1,TRUE,78,Neutral
6763,Female,42,San Diego,Gold,1503.68,18,4.9,TRUE,26,Satisfied
6764,Male,30,Phoenix,Bronze,390.06,8,3.3,TRUE,54,Unsatisfied
6765,Female,35,Denver,Silver,911.79,10,4.3,TRUE,39,Neutral
6766,Female,31,Boston,Bronze,387.17,9,3.5,TRUE,45,Unsatisfied
6767,Male,40,Portland,Bronze,403.28,12,3.7,FALSE,35,Unsatisfied
6768,Male,38,San Diego,Gold,1407.93,20,4.7,TRUE,18,Satisfied
6769,Male,27,Philadelphia,Silver,777.69,13,4.2,FALSE,46,Unsatisfied
6770,Male,36,Austin,Silver,739.59,11,4.6,TRUE,21,Unsatisfied
6771,Female,34,Phoenix,Bronze,609.77,8,3.1,TRUE,76,Neutral
6772,Male,37,Portland,Silver,578.79,10,4,FALSE,45,Neutral
6773,Male,35,New York,Silver,741.72,14,3.9,TRUE,46,Neutral
6774,Male,45,Houston,Bronze,444.27,12,3.3,TRUE,46,Neutral
6775,Female,27,Denver,Gold,1353.85,19,4.7,TRUE,27,Satisfied
6776,Female,28,Phoenix,Silver,710.18,12,4.4,TRUE,64,Neutral
6777,Female,32,Miami,Bronze,516.23,12,3.1,TRUE,36,Satisfied
6778,Male,30,Dallas,Gold,937.02,17,5,TRUE,13,Satisfied
6779,Male,28,Austin,Gold,1269.92,20,4.5,TRUE,22,Satisfied
6780,Female,33,San Diego,Bronze,477.16,11,3.2,TRUE,68,Satisfied
6781,Male,31,Austin,Gold,1389.23,19,4.5,FALSE,21,Satisfied
6782,Female,40,Boston,Gold,1523.55,15,4.3,FALSE,25,Unsatisfied
6783,Male,29,Chicago,Gold,1501.01,19,4.7,FALSE,16,Satisfied
6784,Female,33,Denver,Gold,1451.22,21,4.5,TRUE,32,Satisfied
6785,Female,32,Miami,Bronze,581.01,11,3.6,TRUE,54,Satisfied
6786,Female,42,Dallas,Silver,815.01,10,4.1,TRUE,18,Neutral
6787,Female,27,Philadelphia,Bronze,463.7,8,3.1,FALSE,61,Neutral
6788,Female,29,Austin,Bronze,470.69,8,3.6,TRUE,66,Neutral
6789,Female,27,Las Vegas,Bronze,396.4,7,3.4,TRUE,56,Unsatisfied
6790,Female,30,Portland,Silver,802.43,11,3.9,TRUE,27,Neutral
6791,Female,45,Philadelphia,Bronze,440.35,10,3.3,TRUE,49,Unsatisfied
6792,Female,28,Las Vegas,Silver,651.48,12,4.1,TRUE,16,Neutral
6793,Male,39,Boston,Gold,1238.53,14,4.6,FALSE,35,Neutral
6794,Female,35,Las Vegas,Silver,707.33,10,4.2,TRUE,18,Neutral
6795,Male,31,New York,Bronze,478.33,12,3.5,TRUE,72,Satisfied
6796,Female,30,Atlanta,Silver,771.65,10,4.1,TRUE,17,Neutral
6797,Female,35,San Diego,Gold,1605.79,17,4.6,FALSE,34,Satisfied
6798,Female,26,Las Vegas,Silver,893.5,12,4.4,TRUE,29,Neutral
6799,Female,39,Dallas,Silver,792.7,13,4,TRUE,65,Neutral
6800,Male,29,Las Vegas,Gold,1180.83,20,4.8,TRUE,16,Neutral
6801,Male,32,Seattle,Silver,715.13,15,4.2,TRUE,53,Neutral
6802,Male,44,San Francisco,Bronze,438.15,7,3,TRUE,79,Unsatisfied
6803,Female,37,Houston,Bronze,538.27,9,3.4,TRUE,53,Unsatisfied
6804,Male,44,Houston,Gold,1518.88,21,4.9,TRUE,22,Satisfied
6805,Female,26,Boston,Bronze,506.05,11,3.3,TRUE,43,Neutral
6806,Male,31,Phoenix,Silver,834.3,14,3.8,TRUE,13,Neutral
6807,Male,45,Dallas,Gold,1266.17,19,4.6,FALSE,34,Satisfied
6808,Male,27,Denver,Bronze,429.4,12,2.8,TRUE,56,Unsatisfied
6809,Male,28,Austin,Silver,658.18,15,3.6,FALSE,14,Satisfied
6810,Female,35,Orlando,Silver,813.93,12,3.8,TRUE,32,Neutral
6811,Male,29,Austin,Bronze,383.33,12,3.3,TRUE,75,Unsatisfied
6812,Female,39,Dallas,Gold,1134.94,18,5,TRUE,34,Satisfied
6813,Male,27,Denver,Silver,769.99,14,4.5,FALSE,17,Neutral
6814,Female,38,New York,Silver,818,11,4.4,FALSE,46,Neutral
6815,Male,31,Miami,Bronze,414.02,11,3.4,TRUE,20,Neutral
6816,Female,33,Denver,Bronze,482.82,11,3.2,TRUE,49,Unsatisfied
6817,Male,40,Chicago,Bronze,428.56,7,3.3,TRUE,27,Unsatisfied
6818,Female,26,Austin,Bronze,383.7,7,3.5,TRUE,61,Unsatisfied
6819,Female,33,Seattle,Silver,819.83,15,4.2,TRUE,60,Neutral
6820,Female,28,Phoenix,Silver,683,15,4.5,TRUE,52,Satisfied
6821,Female,36,New York,Silver,703.39,13,4.4,TRUE,23,Neutral
6822,Male,35,Atlanta,Bronze,398.21,9,3.7,TRUE,56,Unsatisfied
6823,Male,34,Dallas,Bronze,564.13,11,3.7,TRUE,68,Neutral
6824,Female,31,Austin,Gold,1398.93,20,5,TRUE,34,Satisfied
6825,Female,30,San Francisco,Silver,622.75,14,4.2,TRUE,64,Neutral
6826,Male,28,San Diego,Bronze,474.43,8,3.9,TRUE,56,Unsatisfied
6827,Male,44,Portland,Gold,969.1,14,4.5,TRUE,14,Satisfied
6828,Male,30,San Diego,Silver,779.28,11,4.2,TRUE,29,Neutral
6829,Female,27,San Francisco,Gold,1330.38,19,4.7,TRUE,22,Satisfied
6830,Male,32,Miami,Bronze,485.89,10,2.8,TRUE,43,Unsatisfied
6831,Male,37,Atlanta,Gold,1331.56,14,4.6,TRUE,8,Satisfied
6832,Male,29,Miami,Bronze,500.96,8,3.1,TRUE,72,Neutral
6833,Female,26,Seattle,Gold,1323.83,20,4.8,TRUE,30,Satisfied
6834,Female,32,Portland,Bronze,491.83,11,3.3,TRUE,40,Unsatisfied
6835,Female,30,Houston,Bronze,573.1,8,2.9,TRUE,79,Unsatisfied
6836,Male,37,Dallas,Gold,1298.99,14,4.5,FALSE,28,Satisfied
